创 / 創 / chuàng,Chuang / Chuàng,创,創,chuàng,创  chuàng,Chuang,Chuàng,,,,,
砍 / 砍 / kǎn,Cut / chop / kǎn,砍,砍,kǎn,砍  kǎn,Cut,chop,kǎn,,,,
公布 / 公佈 / gōngbù,Announce / announce / gōngbù,公布,公佈,gōngbù,公布  gōngbù,Announce,announce,gōngbù,,,,
进展 / 進展 / jìnzhǎn,Progress / Progress / Jìnzhǎn,进展,進展,jìnzhǎn,进展  jìnzhǎn,Progress,Progress,Jìnzhǎn,,,,
着急 / 着急 / zháojí,Anxiety / anxiety / zháojí,着急,着急,zháojí,着急  zháojí,Anxiety,anxiety,zháojí,,,,
通 / 通 / tōng,Tong / Talk / Tōng,通,通,tōng,通  tōng,Tong,Talk,Tōng,,,,
另一方面 / 另一方面 / lìng yìfāngmiàn,On the other hand / on the other hand / lìng yìfāngmiàn,另一方面,另一方面,"Lìng yī fāngmiàn","另一方面  Lìng yī fāngmiàn",On the other hand,,,,,,
从小 / 從小 / cóngxiǎo,From a young age / cóngxiǎo,从小,從小,cóngxiǎo,从小  cóngxiǎo,From,a,young,age,cóngxiǎo,,
极为 / 極為 / jíwèi,Extremely / jíwèi,极为,極為,jíwèi,极为  jíwèi,Extremely,jíwèi,,,,,
研究 / 研究 / yánjiù,Research / Research / Yánjiù,研究,研究,yánjiù,研究  yánjiù,Research,Research,Yánjiù,,,,
机器 / 機器 / jīqì,Machine / Machine / Jīqì,机器,機器,jīqì,机器  jīqì,Machine,Machine,Jīqì,,,,
泥 / 泥 / ní,Mud / mud / ní,泥,泥,ní,泥  ní,Mud,mud,ní,,,,
小伙子 / 小伙子 / xiǎohuǒzi,Lady / guy / xiǎohuǒzi,小伙子,小伙子,xiǎohuǒzi,小伙子  xiǎohuǒzi,Lady,guy,xiǎohuǒzi,,,,
数据 / 數據 / shùjù,Data / data / shùjù,数据,數據,shùjù,数据  shùjù,Data,data,shùjù,,,,
司令 / 司令 / sīlìng,Commander / Commander / Sīlìng,司令,司令,sīlìng,司令  sīlìng,Commander,Commander,Sīlìng,,,,
战场 / 戰場 / zhànchǎng,Battlefield / battlefield / zhànchǎng,战场,戰場,zhànchǎng,战场  zhànchǎng,Battlefield,battlefield,zhànchǎng,,,,
表情 / 表情 / biǎoqíng,Emoticon / expression / biǎoqíng,表情,表情,biǎoqíng,表情  biǎoqíng,Emoticon,expression,biǎoqíng,,,,
团体 / 團體 / tuántǐ,Group / group / tuántǐ,团体,團體,tuántǐ,团体  tuántǐ,Group,group,tuántǐ,,,,
艾滋病 / 艾滋病 / àizībìng,AIDS / AIDS / àizībìng,艾滋病,艾滋病,àizībìng,艾滋病  àizībìng,AIDS,AIDS,àizībìng,,,,
好事 / 好事 / hǎoshì,Good things / good things / hǎoshì,好事,好事,hǎoshì,好事  hǎoshì,Good,things,good,things,hǎoshì,,
差距 / 差距 / chājù,Gap / gap / chājù,差距,差距,chājù,差距  chājù,Gap,gap,chājù,,,,
"骨 / 骨 / gǔ, gú","Bone / bone / gú, gú",骨,,,骨  ,Bone,bone,"gú,",gú,,,
判断 / 判斷 / pànduàn,Judgment / judgment / pànduàn,判断,判斷,pànduàn,判断  pànduàn,Judgment,judgment,pànduàn,,,,
拍摄 / 拍攝 / pāishè,Shoot / shoot / pāishèèèè,拍摄,拍攝,pāishè,拍摄  pāishè,Shoot,shoot,pāishèèèè,,,,
平静 / 平靜 / píngjìng,Calm / calm / píngjìng,平静,平靜,píngjìng,平静  píngjìng,Calm,calm,píngjìng,,,,
客观 / 客觀 / kèguān,Objective / objective / kèguān,客观,客觀,kèguān,客观  kèguān,Objective,objective,kèguān,,,,
公正 / 公正 / gōngzhèng,Justice / just / gōngzhèng,公正,公正,gōngzhèng,公正  gōngzhèng,Justice,just,gōngzhèng,,,,
果然 / 果然 / guǒrán,Sure enough / really / guǒrán,果然,果然,guǒrán,果然  guǒrán,Sure,enough,really,guǒrán,,,
仿佛 / 仿佛 / fǎngfó,Like / like / fǎngfó,仿佛,仿佛,fǎngfó,仿佛  fǎngfó,Like,like,fǎngfó,,,,
初 / 初 / chū,Early / early / chū,初,初,chū,初  chū,Early,early,chū,,,,
宿舍 / 宿舍 / sùshé,Dormitory / dormitory / sùshé,宿舍,宿舍,sùshé,宿舍  sùshé,Dormitory,dormitory,sùshé,,,,
牙 / 牙 / yá,Tooth / tooth / yá,牙,牙,yá,牙  yá,Tooth,tooth,yá,,,,
后果 / 後果 / hòuguǒ,Consequence / consequences / hòuguǒ,后果,後果,hòuguǒ,后果  hòuguǒ,Consequence,consequences,hòuguǒ,,,,
财富 / 財富 / cáifù,Fortune / Fortune / Cáifù,财富,財富,cáifù,财富  cáifù,Fortune,Fortune,Cáifù,,,,
氏 / 氏 / shì,Family / Shì,氏,氏,shì,氏  shì,Family,Shì,,,,,
食 / 食 / shí,Food / food / shí,食,食,shí,食  shí,Food,food,shí,,,,
父 / 父 / fù,Father / Father / Fù,父,父,fù,父  fù,Father,Father,Fù,,,,
人性 / 人性 / rénxìng,Humanity / Humanity / Rénxìng,人性,人性,rénxìng,人性  rénxìng,Humanity,Humanity,Rénxìng,,,,
柳 / 柳 / liǔ,Liu / Liu / Li,柳,柳,liǔ,柳  liǔ,Liu,Liu,Li,,,,
百姓 / 百姓 / bǎixìng,People / people / bǎixìng,百姓,百姓,bǎixìng,百姓  bǎixìng,People,people,bǎixìng,,,,
碗 / 碗 / wǎn,Bowl / bowl / wǎn,碗,碗,wǎn,碗  wǎn,Bowl,bowl,wǎn,,,,
听见 / 聽見 / tīngjiàn,Hear / hear / tīngjiàn,听见,聽見,tīngjiàn,听见  tīngjiàn,Hear,hear,tīngjiàn,,,,
摔 / 摔 / shuāi,Passion / fall / shuāi,摔,摔,shuāi,摔  shuāi,Passion,fall,shuāi,,,,
出身 / 出身 / chūshēn,Birth / Birth / chūshēn,出身,出身,chūshēn,出身  chūshēn,Birth,Birth,chūshēn,,,,
引进 / 引進 / yǐnjìn,Introduction / introduction / yǐnjìn,引进,引進,yǐnjìn,引进  yǐnjìn,Introduction,introduction,yǐnjìn,,,,
舒服 / 舒服 / shūfú,Comfortable / comfortable / shūfú,舒服,舒服,shūfú,舒服  shūfú,Comfortable,comfortable,shūfú,,,,
亲切 / 親切 / qīnqié,Kind / kind / qīnqié,亲切,親切,qīnqié,亲切  qīnqié,Kind,kind,qīnqié,,,,
不利 / 不利 / búlì,Disadvantage / bosom / búhao,不利,不利,búlì,不利  búlì,Disadvantage,bosom,búhao,,,,
哼 / 哼 / hng,Hum / Hum / hng,哼,哼,hng,哼  hng,Hum,Hum,hng,,,,
西北 / 西北 / xīběi,Northwest / Northwest / xīb ​​西i,西北,西北,xīběi,西北  xīběi,Northwest,Northwest,xīb,​​西i,,,
年纪 / 年紀 / niánjì,Age / age / niánjì,年纪,年紀,niánjì,年纪  niánjì,Age,age,niánjì,,,,
糖 / 糖 / táng,Sugar / sugar / táng,糖,糖,táng,糖  táng,Sugar,sugar,táng,,,,
蔬菜 / 蔬菜 / shūcài,Vegetable / vegetable / shūcài,蔬菜,蔬菜,shūcài,蔬菜  shūcài,Vegetable,vegetable,shūcài,,,,
宇宙 / 宇宙 / yǔzhòu,Universe / Universe / Y /zhòu,宇宙,宇宙,yǔzhòu,宇宙  yǔzhòu,Universe,Universe,Y,zhòu,,,
舞蹈 / 舞蹈 / wǔdǎo,Dance / dance / w dǎo,舞蹈,舞蹈,wǔdǎo,舞蹈  wǔdǎo,Dance,dance,w,dǎo,,,
族 / 族 / zú,Family / clan / lay,族,族,zú,族  zú,Family,clan,lay,,,,
佛 / 佛 / fó,Buddha / Buddha / Fó,佛,佛,fó,佛  fó,Buddha,Buddha,Fó,,,,
埋 / 埋 / mái,Buried / buried / mái,埋,埋,mái,埋  mái,Buried,buried,mái,,,,
交换 / 交換 / jiāohuàn,Exchange / exchange / jiāohuàn,交换,交換,jiāohuàn,交换  jiāohuàn,Exchange,exchange,jiāohuàn,,,,
掏 / 掏 / tāo,Pack / dig / tāo,掏,掏,tāo,掏  tāo,Pack,dig,tāo,,,,
报 / 報 / bào,Newspaper / newspaper / bào,报,報,bào,报  bào,Newspaper,newspaper,bào,,,,
再说 / 再説 / zàishuō,Let's talk about / zàishuō,再说,再説,zàishuō,再说  zàishuō,Let's,talk,about,zàishuō,,,
发行 / 發行 / fāxíng,Issuing / distribution / fāxíng,发行,發行,fāxíng,发行  fāxíng,Issuing,distribution,fāxíng,,,,
期待 / 期待 / qīdài,Looking forward / expect / qīdài,期待,期待,qīdài,期待  qīdài,Looking,forward,expect,qīdài,,,
有利 / 有利 / yǒulì,Faid / Faid / Yǒulì,有利,有利,yǒulì,有利  yǒulì,Faid,Faid,Yǒulì,,,,
最佳 / 最佳 / zuìjiā,Best / best / zuìjiā,最佳,最佳,zuìjiā,最佳  zuìjiā,Best,best,zuìjiā,,,,
表 / 表 / biǎo,Table / Table / Biǎo,表,表,biǎo,表  biǎo,Table,Table,Biǎo,,,,
气候 / 氣候 / qìhòu,Climate / Climate / Qìhòu,气候,氣候,qìhòu,气候  qìhòu,Climate,Climate,Qìhòu,,,,
本质 / 本質 / běnzhì,Essential / Entry / Bhnzhì,本质,本質,běnzhì,本质  běnzhì,Essential,Entry,Bhnzhì,,,,
私人 / 私人 / sīrén,Private / Private / Sīrén,私人,私人,sīrén,私人  sīrén,Private,Private,Sīrén,,,,
政权 / 政權 / zhèngquán,Power / Pigra / Zhèngquán,政权,政權,zhèngquán,政权  zhèngquán,Power,Pigra,Zhèngquán,,,,
妻 / 妻 / qī,Wife / Wife / Qī,妻,妻,qī,妻  qī,Wife,Wife,Qī,,,,
欲望 / 欲望 / yùwàng,Desire / desire / yùwàng,欲望,欲望,yùwàng,欲望  yùwàng,Desire,desire,yùwàng,,,,
自从 / 自從 / zìcóng,Since / since / zìcóng,自从,自從,zìcóng,自从  zìcóng,Since,since,zìcóng,,,,
村里 / 村里 / cūnli,Village / Village / Cūnli,村里,村里,cūnli,村里  cūnli,Village,Village,Cūnli,,,,
参观 / 參觀 / cānguān,Visit / visit / cānguān,参观,參觀,cānguān,参观  cānguān,Visit,visit,cānguān,,,,
碰 / 碰 / pèng,Touch / touch / pèng,碰,碰,pèng,碰  pèng,Touch,touch,pèng,,,,
接待 / 接待 / jiēdài,Reception / reception / jiēdài,接待,接待,jiēdài,接待  jiēdài,Reception,reception,jiēdài,,,,
娱乐 / 娛樂 / yùlè,Entertainment / Entertainment / Yùlè,娱乐,娛樂,yùlè,娱乐  yùlè,Entertainment,Entertainment,Yùlè,,,,
引导 / 引導 / yǐndǎo,Guidance / guide / yǐndǎo,引导,引導,yǐndǎo,引导  yǐndǎo,Guidance,guide,yǐndǎo,,,,
就业 / 就業 / jiùyè,Employment / employment / jiùyè,就业,就業,jiùyè,就业  jiùyè,Employment,employment,jiùyè,,,,
推出 / 推出 / tuīchū,Launched / launched / tuīchū,推出,推出,tuīchū,推出  tuīchū,Launched,launched,tuīchū,,,,
相反 / 相反 / xiāngfǎn,Converse / opposite / xiāngfǎn,相反,相反,xiāngfǎn,相反  xiāngfǎn,Converse,opposite,xiāngfǎn,,,,
破 / 破 / pò,Broken / pò,破,破,pò,破  pò,Broken,pò,,,,,
暂时 / 暫時 / zànshí,Temporary / temporary / zànshí,暂时,暫時,zànshí,暂时  zànshí,Temporary,temporary,zànshí,,,,
当 / 當 / dàng,When / Dang / dàng,当,當,dàng,当  dàng,When,Dang,dàng,,,,
要是 / 要是 / yàoshi,If / if / yàoshi,要是,要是,yàoshi,要是  yàoshi,If,if,yàoshi,,,,
全都 / 全都 / quándōu,All / all / quándōu,全都,全都,quándōu,全都  quándōu,All,all,quándōu,,,,
可不 / 可不 / kěbu,No / no / k 不bu,可不,可不,kěbu,可不  kěbu,No,no,k,不bu,,,
汤 / 湯 / tāng,Soup / soup / tāng,汤,湯,tāng,汤  tāng,Soup,soup,tāng,,,,
大小 / 大小 / dàxiǎo,Size / size / dàxiǎo,大小,大小,dàxiǎo,大小  dàxiǎo,Size,size,dàxiǎo,,,,
石油 / 石油 / shíyóu,Petroleum / petroleum / shíyóu,石油,石油,shíyóu,石油  shíyóu,Petroleum,petroleum,shíyóu,,,,
鼻子 / 鼻子 / bízi,Nose / Nose / Bízi,鼻子,鼻子,bízi,鼻子  bízi,Nose,Nose,Bízi,,,,
传说 / 傳説 / chuánshuō,Legend / Legend / chuánshuō,传说,傳説,chuánshuō,传说  chuánshuō,Legend,Legend,chuánshuō,,,,
宝 / 寶 / bǎo,Bao / Bǎo,宝,寶,bǎo,宝  bǎo,Bao,Bǎo,,,,,
总部 / 總部 / zǒngbù,Headquarters / headquarters / zǒngbù,总部,總部,zǒngbù,总部  zǒngbù,Headquarters,headquarters,zǒngbù,,,,
明星 / 明星 / míngxīng,Star / star / míngxīng,明星,明星,míngxīng,明星  míngxīng,Star,star,míngxīng,,,,
企业家 / 企業家 / qǐyèjiā,Entrepreneur / Entrepreneur / qǐyèjiā,企业家,企業家,qǐyèjiā,企业家  qǐyèjiā,Entrepreneur,Entrepreneur,qǐyèjiā,,,,
住房 / 住房 / zhùfáng,Housing / housing / zhùfáng,住房,住房,zhùfáng,住房  zhùfáng,Housing,housing,zhùfáng,,,,
扣 / 扣 / kòu,Buckle / buckle / kòu,扣,扣,kòu,扣  kòu,Buckle,buckle,kòu,,,,
盯 / 盯 / dīng,Stare / stare / dīng,盯,盯,dīng,盯  dīng,Stare,stare,dīng,,,,
迎 / 迎 / yíng,Welcome / Yíng,迎,迎,yíng,迎  yíng,Welcome,Yíng,,,,,
爆炸 / 爆炸 / bàozhà,Explosion / explosion / bàozhà,爆炸,爆炸,bàozhà,爆炸  bàozhà,Explosion,explosion,bàozhà,,,,
有利于 / 有利於 / yǒulìyú,Good for / benefits / yǒulìyú,有利于,有利於,yǒulìyú,有利于  yǒulìyú,Good,for,benefits,yǒulìyú,,,
著 / 著 / zhù,Ù / zHù,著,著,zhù,著  zhù,Ù,zHù,,,,,
签 / 簽 / qiān,Sign / sign / qiān,签,簽,qiān,签  qiān,Sign,sign,qiān,,,,
出于 / 出於 / chūyú,Out of / out / chūyú,出于,出於,chūyú,出于  chūyú,Out,of,out,chūyú,,,
亮 / 亮 / liàng,Bright / Liàng,亮,亮,liàng,亮  liàng,Bright,Liàng,,,,,
易 / 易 / yì,Easy / Yi / Yì,易,易,yì,易  yì,Easy,Yi,Yì,,,,
难得 / 難得 / nándé,Rare / rare / nándé,难得,難得,nándé,难得  nándé,Rare,rare,nándé,,,,
总之 / 總之 / zǒngzhī,Anyway / Anyway / zǒngzhī,总之,總之,zǒngzhī,总之  zǒngzhī,Anyway,Anyway,zǒngzhī,,,,
耳朵 / 耳朵 / érduo,Ear / Ear / érduo,耳朵,耳朵,érduo,耳朵  érduo,Ear,Ear,érduo,,,,
焦点 / 焦點 / jiāodiǎn,Focus / Focus / Jiāodiǎn,焦点,焦點,jiāodiǎn,焦点  jiāodiǎn,Focus,Focus,Jiāodiǎn,,,,
景 / 景 / jǐng,Scenic / scene / jǐng,景,景,jǐng,景  jǐng,Scenic,scene,jǐng,,,,
怎 / 怎 / zěn,How / How / Z n,怎,怎,zěn,怎  zěn,How,How,Z,n,,,
内地 / 內地 / nèidì,Mainland / Mainland / Nèidì,内地,內地,nèidì,内地  nèidì,Mainland,Mainland,Nèidì,,,,
今晚 / 今晚 / jīnwǎn,Tonight / tonight / jīnwǎn,今晚,今晚,jīnwǎn,今晚  jīnwǎn,Tonight,tonight,jīnwǎn,,,,
同情 / 同情 / tóngqíng,Sympathy / sympathy / tóngqíng,同情,同情,tóngqíng,同情  tóngqíng,Sympathy,sympathy,tóngqíng,,,,
订 / 訂 / dìng,Book / order / dìng,订,訂,dìng,订  dìng,Book,order,dìng,,,,
出席 / 出席 / chūxí,Attend / attend / chūxí,出席,出席,chūxí,出席  chūxí,Attend,attend,chūxí,,,,
送给 / 送給 / sònggěi,Give / give / sònggěi,送给,送給,sònggěi,送给  sònggěi,Give,give,sònggěi,,,,
喝酒 / 喝酒 / hējiǔ,Drink / drink / hēji 喝,喝酒,喝酒,hējiǔ,喝酒  hējiǔ,Drink,drink,hēji,喝,,,
回国 / 回國 / huíguó,Back to China / Back to China / Huíguó,回国,回國,huíguó,回国  huíguó,Back,to,China,Back,to,China,Huíguó
哇 / 哇 / wa,Wow / wow / wa,哇,哇,wa,哇  wa,Wow,wow,wa,,,,
精彩 / 精彩 / jīngcǎi,Wonderful / wonderful / jīngcǎi,精彩,精彩,jīngcǎi,精彩  jīngcǎi,Wonderful,wonderful,jīngcǎi,,,,
反复 / 反復 / fǎnfù,Repeated / repeat / fǎnfù,反复,反復,fǎnfù,反复  fǎnfù,Repeated,repeat,fǎnfù,,,,
零 / 零 / líng,Zero / zero / líng,零,零,líng,零  líng,Zero,zero,líng,,,,
味道 / 味道 / wèidào,Taste / Taste / Wèidào,味道,味道,wèidào,味道  wèidào,Taste,Taste,Wèidào,,,,
功夫 / 功夫 / gōngfū,Kung Fu / Kung Fu / Gōngfū,功夫,功夫,gōngfū,功夫  gōngfū,Kung,Fu,Kung,Fu,Gōngfū,,
条约 / 條約 / tiáoyuē,Treaty / Treaty / Tiáoyuē,条约,條約,tiáoyuē,条约  tiáoyuē,Treaty,Treaty,Tiáoyuē,,,,
公安 / 公安 / gōng’ān,Public Security / Public Security / Gōng’ān,公安,公安,gōng’ān,公安  gōng’ān,Public,Security,Public,Security,Gōng’ān,,
主持人 / 主持人 / zhǔchírén,Moderator / Host / ZHǔChírén,主持人,主持人,zhǔchírén,主持人  zhǔchírén,Moderator,Host,ZHǔChírén,,,,
黄金 / 黃金 / huángjīn,Gold / Gold / huángjīn,黄金,黃金,huángjīn,黄金  huángjīn,Gold,Gold,huángjīn,,,,
听 / 聽 / tīng,Listen / listen / tīng,听,聽,tīng,听  tīng,Listen,listen,tīng,,,,
公斤 / 公斤 / gōngjīn,Kg / k kg / gōngjīn,公斤,公斤,gōngjīn,公斤  gōngjīn,Kg,k,kg,gōngjīn,,,
哪些 / 哪些 / nǎxiē,Which / which / nǎxiē,哪些,哪些,nǎxiē,哪些  nǎxiē,Which,which,nǎxiē,,,,
偷 / 偷 / tōu,Steal / steal / tōu,偷,偷,tōu,偷  tōu,Steal,steal,tōu,,,,
整理 / 整理 / zhěnglǐ,Organize / organize / zh理nglǐ,整理,整理,zhěnglǐ,整理  zhěnglǐ,Organize,organize,zh理nglǐ,,,,
显 / 顯 / xiǎn,Show / show / xiǎn,显,顯,xiǎn,显  xiǎn,Show,show,xiǎn,,,,
一块 / —塊 / yíkuài,One piece / - block / yíkuài,一块,—塊,yíkuài,一块  yíkuài,One,piece,-,block,yíkuài,,
发现 / 發現 / fāxiàn,Discover / find / fāxiàn,发现,發現,fāxiàn,发现  fāxiàn,Discover,find,fāxiàn,,,,
事物 / 事物 / shìwù,Things / things / shìwù,事物,事物,shìwù,事物  shìwù,Things,things,shìwù,,,,
秘书 / 秘書 / mìshū,Secretary / Secretary / Mìshū,秘书,秘書,mìshū,秘书  mìshū,Secretary,Secretary,Mìshū,,,,
会计 / 會計 / kuàijì,Accounting / Accounting / Kuàijì,会计,會計,kuàijì,会计  kuàijì,Accounting,Accounting,Kuàijì,,,,
境界 / 境界 / jìngjiè,Realm / Realm / Jìngjiè,境界,境界,jìngjiè,境界  jìngjiè,Realm,Realm,Jìngjiè,,,,
悲剧 / 悲劇 / bēijù,Tragedy / tragedy / bēijù,悲剧,悲劇,bēijù,悲剧  bēijù,Tragedy,tragedy,bēijù,,,,
运行 / 運行 / yùnxíng,Run / run / yùnxíng,运行,運行,yùnxíng,运行  yùnxíng,Run,run,yùnxíng,,,,
寒 / 寒 / hán,Cold / cold / hán,寒,寒,hán,寒  hán,Cold,cold,hán,,,,
上下 / 上下 / shàngxià,Upper and lower / shàngxià,上下,上下,shàngxià,上下  shàngxià,Upper,and,lower,shàngxià,,,
汗 / 汗 / hàn,Khan / Khan / Hàn,汗,汗,hàn,汗  hàn,Khan,Khan,Hàn,,,,
毛病 / 毛病 / máobìng,Fault / problems / máobìng,毛病,毛病,máobìng,毛病  máobìng,Fault,problems,máobìng,,,,
人间 / 人間 / rénjiān,Earth / Earth / Rénjiān,人间,人間,rénjiān,人间  rénjiān,Earth,Earth,Rénjiān,,,,
学会 / 學會 / xuéhuì,Learn / learn / xuéhuìì,学会,學會,xuéhuì,学会  xuéhuì,Learn,learn,xuéhuìì,,,,
官兵 / 官兵 / guānbīng,Officers and soldiers / guānbīng,官兵,官兵,guānbīng,官兵  guānbīng,Officers,and,soldiers,guānbīng,,,
有关 / 有關 / yǒuguān,Related / related / yǒuguān,有关,有關,yǒuguān,有关  yǒuguān,Related,related,yǒuguān,,,,
疼 / 疼 / téng,Pain / Pain / Téng,疼,疼,téng,疼  téng,Pain,Pain,Téng,,,,
吵 / 吵 / chǎo,Noisy / noisy / chǎo,吵,吵,chǎo,吵  chǎo,Noisy,noisy,chǎo,,,,
赞成 / 贊成 / zànchéng,Awarding / approval / zàndchéng,赞成,贊成,zànchéng,赞成  zànchéng,Awarding,approval,zàndchéng,,,,
聚 / 聚 / jù,Gather / Ju / Jù,聚,聚,jù,聚  jù,Gather,Ju,Jù,,,,
渴望 / 渴望 / kěwàng,Desire / desire / k /wàng,渴望,渴望,kěwàng,渴望  kěwàng,Desire,desire,k,wàng,,,
到来 / 到來 / dàolái,Arrival / arrival / dàolái,到来,到來,dàolái,到来  dàolái,Arrival,arrival,dàolái,,,,
承受 / 承受 / chéngshòu,Accept / bear / chéngshòu,承受,承受,chéngshòu,承受  chéngshòu,Accept,bear,chéngshòu,,,,
辉煌 / 輝煌 / huīhuáng,Glory / glory / huīhuáng,辉煌,輝煌,huīhuáng,辉煌  huīhuáng,Glory,glory,huīhuáng,,,,
单纯 / 單純 / dānchún,Simple / simple / dānchún,单纯,單純,dānchún,单纯  dānchún,Simple,simple,dānchún,,,,
敏感 / 敏感 / mǐn’gǎn,Sensitive / sensitive / mǐn’gǎn,敏感,敏感,mǐn’gǎn,敏感  mǐn’gǎn,Sensitive,sensitive,mǐn’gǎn,,,,
同时 / 同時 / tóngshí,At the same time / at the same time / tóngshí,同时,同時,tóngshí,同时  tóngshí,At the same time,,,,,,
可能 / 可能 / kěnéng,May / may / knnéng,可能,可能,kěnéng,可能  kěnéng,May,may,knnéng,,,,
肚子 / 肚子 / dùzi,Belly / belly / dùzi,肚子,肚子,dùzi,肚子  dùzi,Belly,belly,dùzi,,,,
手术 / 手術 / shǒushù,Surgery / surgery / shǒushù,手术,手術,shǒushù,手术  shǒushù,Surgery,surgery,shǒushù,,,,
大使 / 大使 / dàshǐ,Ambassador / Ambassador / Dàshǐ,大使,大使,dàshǐ,大使  dàshǐ,Ambassador,Ambassador,Dàshǐ,,,,
摄影 / 攝影 / shèyǐng,Photography / photography / shèyǐng,摄影,攝影,shèyǐng,摄影  shèyǐng,Photography,photography,shèyǐng,,,,
当今 / 當今 / dāngjīn,Today / Today / dāngjīn,当今,當今,dāngjīn,当今  dāngjīn,Today,Today,dāngjīn,,,,
微笑 / 微笑 / wēixiào,Smile / smile / wēixiào,微笑,微笑,wēixiào,微笑  wēixiào,Smile,smile,wēixiào,,,,
浪费 / 浪善 / làngfèi,Waste / Langshan / làngfèi,浪费,浪善,làngfèi,浪费  làngfèi,Waste,Langshan,làngfèi,,,,
战胜 / 戰勝 / zhànshèng,Victory / victory / zhànshèng,战胜,戰勝,zhànshèng,战胜  zhànshèng,Victory,victory,zhànshèng,,,,
攻 / 攻 / gōng,Attack / attack / gōng,攻,攻,gōng,攻  gōng,Attack,attack,gōng,,,,
记住 / 記住 / jìzhù,Remember / remember / jìzhù,记住,記住,jìzhù,记住  jìzhù,Remember,remember,jìzhù,,,,
舞 / 舞 / wǔ,Dance / dance / w,舞,舞,wǔ,舞  wǔ,Dance,dance,w,,,,
协调 / 協調 / xiétiáo,Coordination / coordination / xiétiáo,协调,協調,xiétiáo,协调  xiétiáo,Coordination,coordination,xiétiáo,,,,
建成 / 建成 / jiànchéng,Build / JiàNchéng,建成,建成,jiànchéng,建成  jiànchéng,Build,JiàNchéng,,,,,
联 / 聯 / lián,United / Lian / LIán,联,聯,lián,联  lián,United,Lian,LIán,,,,
广 / 廣 / guǎng,Guang / GUǎng,广,廣,guǎng,广  guǎng,Guang,GUǎng,,,,,
莫 / 莫 / mò,Mo / Mo / mò,莫,莫,mò,莫  mò,Mo,Mo,mò,,,,
好多 / 好多 / hǎoduō,A lot / a lot / hǎoduō,好多,好多,hǎoduō,好多  hǎoduō,A,lot,a,lot,hǎoduō,,
本 / 本 / běn,Ben / Ben / Běn,本,本,běn,本  běn,Ben,Ben,Běn,,,,
亲戚 / 親戚 / qīnqī,Relatives / relatives / qīnqī,亲戚,親戚,qīnqī,亲戚  qīnqī,Relatives,relatives,qīnqī,,,,
玻璃 / 玻璃 / bōlí,Glass / glass / bōlí,玻璃,玻璃,bōlí,玻璃  bōlí,Glass,glass,bōlí,,,,
主张 / 主張 / zhǔzhāng,Proposal / advocate / zh张zhāng,主张,主張,zhǔzhāng,主张  zhǔzhāng,Proposal,advocate,zh张zhāng,,,,
标志 / 標誌 / biāozhì,Sign / logo / biāozhì,标志,標誌,biāozhì,标志  biāozhì,Sign,logo,biāozhì,,,,
公众 / 公眾 / gōngzhòng,Public / public / gōngzhòng,公众,公眾,gōngzhòng,公众  gōngzhòng,Public,public,gōngzhòng,,,,
沙 / 沙 / shā,Sand / sand / shā,沙,沙,shā,沙  shā,Sand,sand,shā,,,,
绿色 / 綠色 / lǜsè,Green / Green / L sè,绿色,綠色,lǜsè,绿色  lǜsè,Green,Green,L,sè,,,
义 / 義 / yì,Righteousness / Yi / Yì,义,義,yì,义  yì,Righteousness,Yi,Yì,,,,
平方米 / 平方来 / píngfāngmǐ,Cry,平方米,平方来,píngfāngmǐ,平方米  píngfāngmǐ,Cry,,,,,,
会谈 / 會談 / huìtán,Talks / talks / huìtán,会谈,會談,huìtán,会谈  huìtán,Talks,talks,huìtán,,,,
带有 / 帶有 / dàiyǒu,With / dàiyǒu,带有,帶有,dàiyǒu,带有  dàiyǒu,With,dàiyǒu,,,,,
响 / 響 / xiǎng,Life / Loch / xiǎng,响,響,xiǎng,响  xiǎng,Life,Loch,xiǎng,,,,
干脆 / 乾脆 / gāncuì,Simply / simply / gāncuì,干脆,乾脆,gāncuì,干脆  gāncuì,Simply,simply,gāncuì,,,,
适当 / 適當 / shìdàng,Appropriate / appropriate / shìdàng,适当,適當,shìdàng,适当  shìdàng,Appropriate,appropriate,shìdàng,,,,
密 / 密 / mì,Secret / secret / mì,密,密,mì,密  mì,Secret,secret,mì,,,,
巧 / 巧 / qiǎo,Qiao / Qiao / qiǎo,巧,巧,qiǎo,巧  qiǎo,Qiao,Qiao,qiǎo,,,,
或是 / 或是 / huòshì,Or / or / huòshì,或是,或是,huòshì,或是  huòshì,Or,or,huòshì,,,,
紧 / 緊 / jǐn,Tight / tight / jǐn,紧,緊,jǐn,紧  jǐn,Tight,tight,jǐn,,,,
数学 / 數學 / shùxué,Mathematics / mathematics / shùxué,数学,數學,shùxué,数学  shùxué,Mathematics,mathematics,shùxué,,,,
宾馆 / 賓館 / bīn’guǎn,Hotel / Hotel / Bīn’guǎn,宾馆,賓館,bīn’guǎn,宾馆  bīn’guǎn,Hotel,Hotel,Bīn’guǎn,,,,
账 / 賬 / zhàng,Account / account / zhàng,账,賬,zhàng,账  zhàng,Account,account,zhàng,,,,
稿 / 稿 / gǎo,Draft / Draft / Gǎo,稿,稿,gǎo,稿  gǎo,Draft,Draft,Gǎo,,,,
